output_1,output_2,output_3
0.0,0.0,58.73505252153129
0.0,0.0,85.95396035248314
0.0,0.0,53.89075048175825
0.0,0.0,79.43465130648502
0.0,0.0,64.76994040885572
0.0,0.0,74.80832263162692
1.0,2.0,-0.001238292312137901
0.0,0.0,81.48971094083501
0.0,0.0,83.73624531523673
0.0,0.0,72.76828582142551
0.0,0.0,66.45755934214756
0.0,0.0,60.7020830203544
0.0,3.0,145.9481150190269
0.0,0.0,80.46427534113877
0.0,0.0,85.50258965447095
0.0,0.0,60.19305117662329
0.0,4.0,132.6613822374151
0.0,0.0,100.021087469022
0.0,0.0,74.93674816543678
0.0,0.0,57.08581461706
0.0,0.0,103.3231141818218
0.0,0.0,95.85122465917588
0.0,0.0,106.6358879453124
0.0,2.0,79.54830712589599
1.0,6.0,76.51723287241062
0.0,0.0,102.9330673403632
0.0,0.0,59.9840850091359
0.0,4.0,107.4218700059567
0.0,1.0,103.8743657036767
0.0,13.0,181.7840346006272
0.0,0.0,67.94616983862859
0.0,0.0,111.5714207540521
0.0,5.0,135.9260510987264
0.0,4.0,167.4481639591073
0.0,1.0,61.43924209479201
0.0,0.0,67.7716120379203
0.0,0.0,111.3693490294689
0.0,0.0,96.77038505102732
0.0,0.0,50.98134333162671
0.0,0.0,82.17353240858075
0.0,4.0,209.4609755673663
0.0,0.0,121.5406233712554
0.0,4.0,132.4303781873313
1.0,1.0,109.1690331574124
0.0,0.0,59.31837938413412
0.0,0.0,96.84529369570951
0.0,0.0,116.3081716761012
0.0,9.0,125.2636647058696
1.0,4.0,0.004962278794323538
0.0,2.0,175.8823611558254
0.0,0.0,59.96903451318455
0.0,0.0,51.53902455967423
0.0,0.0,64.24248252151017
0.0,0.0,83.46238192844412
0.0,0.0,79.74375822973909
0.0,0.0,59.57790289772804
0.0,3.0,103.3139137536831
0.0,2.0,89.18895469865625
0.0,0.0,99.21832523432649
0.0,0.0,72.60786643253073
0.0,0.0,79.58328760513324
0.0,0.0,65.49020813424538
0.0,0.0,107.9130175935699
0.0,0.0,89.02291800615465
0.0,0.0,61.48099386668408
1.0,4.0,67.08622716318658
0.0,0.0,95.15321228638088
0.0,1.0,117.7190962423146
0.0,0.0,118.8917791138093
0.0,2.0,96.35530194564642
0.0,0.0,70.91866196000248
0.0,6.0,211.4125410958296
0.0,1.0,90.48753627389388
0.0,0.0,82.2179128344171
0.0,2.0,101.873646596455
0.0,0.0,69.56340566122265
0.0,0.0,53.50501096292312
0.0,0.0,72.72708791805383
0.0,0.0,72.57925415180334
0.0,0.0,73.63434744320878
0.0,0.0,68.12621766129553
1.0,1.0,81.61644190083504
0.0,0.0,58.6698624463384
0.0,9.0,175.4933462931722
0.0,0.0,63.95341141163077
0.0,0.0,88.534385690933
0.0,0.0,107.3973287407793
0.0,0.0,75.27929701373881
0.0,0.0,95.60375806681816
0.0,0.0,106.2043730596133
0.0,9.0,175.9606118379218
0.0,0.0,87.0705651135751
1.0,15.0,137.2473614087282
0.0,0.0,81.99308737367666
0.0,0.0,104.8936786993112
0.0,0.0,61.29582757950102
0.0,0.0,83.97922640339314
0.0,0.0,121.5573921226037
0.0,0.0,64.6470278117417
1.0,4.0,-0.0004031571490799024
1.0,1.0,-0.002143978871345098
1.0,11.0,63.88157430703453
0.0,0.0,57.52716571750191
0.0,0.0,98.1351672529846
0.0,0.0,56.48901983917373
0.0,2.0,119.5617109552914
0.0,0.0,90.29607000627776
0.0,0.0,94.66765687726704
0.0,10.0,375.4834915995871
0.0,2.0,124.8571631106954
0.0,0.0,98.86538290227838
0.0,0.0,92.2589916947491
0.0,3.0,116.925149693076
1.0,2.0,0.003788344350795114
0.0,0.0,90.11666726108204
0.0,0.0,59.78796544268329
0.0,0.0,58.56471982734912
0.0,2.0,128.8759780877304
0.0,0.0,102.9093337274012
0.0,0.0,85.1936484581608
1.0,1.0,-0.0009073986129806144
0.0,8.0,192.190916617988
0.0,0.0,60.74018577459225
0.0,5.0,193.1286473191335
0.0,0.0,90.5722406293244
0.0,0.0,56.75168039720677
0.0,0.0,136.4161815514429
0.0,0.0,97.88120459347718
0.0,0.0,52.01436357400525
0.0,0.0,69.6636272554549
0.0,1.0,76.2429397454879
0.0,0.0,68.18354742526093
0.0,0.0,107.2587045628158
0.0,0.0,51.0104505141971
1.0,1.0,-0.0005885596600023746
0.0,1.0,101.4907030424238
0.0,0.0,65.93056590303904
0.0,0.0,57.6361035143991
0.0,2.0,50.03558796231437
0.0,0.0,120.0823173619493
0.0,2.0,111.9763505341445
0.0,3.0,128.5756980037191
0.0,0.0,50.0694905216955
0.0,2.0,67.62994854532735
0.0,0.0,61.04708188764248
0.0,4.0,132.3930402600125
1.0,1.0,165.8530190323713
1.0,2.0,66.98347904411222
0.0,0.0,98.32601622404876
1.0,1.0,53.63916417656652
1.0,1.0,61.98735693981277
0.0,0.0,97.52332047801605
0.0,0.0,76.02936001148419
0.0,0.0,97.85026036212332
0.0,0.0,97.9130525319787
0.0,10.0,170.8282933007964
0.0,0.0,82.74619222563017
0.0,0.0,53.46904697423128
0.0,0.0,92.82232258822609
0.0,7.0,139.3532069765511
0.0,0.0,61.98921249083884
0.0,1.0,57.70593954645495
0.0,6.0,152.2141102497286
0.0,0.0,99.6499641352412
0.0,0.0,75.43331025655107
0.0,0.0,108.6343102549552
0.0,2.0,97.62226208850754
0.0,0.0,93.01883600406504
0.0,1.0,85.46980651539093
0.0,0.0,123.3375942102444
0.0,0.0,55.54882612384908
0.0,1.0,120.1526432266922
0.0,1.0,70.22582960938287
1.0,9.0,116.0907671098753
0.0,0.0,125.1183915525355
0.0,1.0,107.1175812541482
0.0,0.0,59.31122432349617
0.0,0.0,50.07811156950133
0.0,0.0,77.37119240468003
0.0,0.0,129.7023830447985
0.0,0.0,51.01696734790901
0.0,0.0,62.33695690276434
0.0,0.0,64.22466762702463
0.0,0.0,56.84006986238234
0.0,0.0,127.3161809971413
1.0,1.0,-0.03346201866111187
1.0,1.0,32.34115878098657
0.0,0.0,65.06153802973205
0.0,0.0,145.7087762413639
0.0,0.0,65.52534832472728
1.0,1.0,106.1297271794441
0.0,0.0,102.6571306873457
0.0,14.0,162.6293246617194
1.0,4.0,123.137296439757
0.0,1.0,70.71339909397349
0.0,0.0,58.21745620975483
0.0,4.0,58.01488763074619
0.0,0.0,77.88453133220904
0.0,0.0,95.88721166506656
0.0,0.0,57.18721581256912
0.0,0.0,86.31429070201837
0.0,1.0,71.10769380710843
0.0,0.0,76.84434487162859
0.0,0.0,70.43718793033901
0.0,10.0,199.7270491257956
0.0,0.0,65.06553903590753
0.0,0.0,88.66807071463558
1.0,1.0,0.001415525535890083
0.0,5.0,137.9609738061242
0.0,0.0,74.46829018790916
0.0,1.0,134.518734182888
0.0,0.0,83.28577327691961
0.0,0.0,50.51305099321302
0.0,0.0,57.5362019867125
0.0,0.0,64.53737892365616
0.0,0.0,118.1129362276018
0.0,0.0,80.70228919381506
0.0,2.0,107.1098617878539
0.0,0.0,55.11384984522891
0.0,5.0,129.8732602269532
0.0,0.0,53.14188073607293
0.0,0.0,61.2846227758732
0.0,3.0,111.5266603808354
0.0,0.0,102.2757464697475
0.0,0.0,58.46736893446386
0.0,0.0,56.55988180531297
0.0,0.0,59.64594881868095
0.0,0.0,102.3346257891891
0.0,1.0,69.37065411182323
0.0,0.0,123.4737455162431
0.0,0.0,100.6567338647326
0.0,0.0,99.68849771535916
0.0,0.0,78.94007064155284
1.0,2.0,107.0942894223994
0.0,2.0,79.71906471105763
0.0,0.0,91.12046608463476
0.0,0.0,69.21706485454165
0.0,3.0,125.9099104943954
0.0,0.0,59.25894607391806
0.0,0.0,103.3658642738496
0.0,1.0,81.52163928781142
0.0,0.0,70.13994719716324
0.0,0.0,95.90148588965144
0.0,0.0,59.6411048512598
0.0,0.0,86.30694992862433
0.0,5.0,115.233049382369
0.0,0.0,54.7149058666626
0.0,3.0,105.2388404229729
0.0,0.0,85.88435893756368
1.0,4.0,163.1206637956091
0.0,0.0,56.04121834285594
0.0,0.0,98.4160379509288
0.0,0.0,59.15506247264369
0.0,0.0,102.0687871262888
0.0,0.0,106.8364726566857
0.0,0.0,52.24374872623856
0.0,0.0,113.6226698133504
0.0,2.0,91.06364436210484
1.0,5.0,100.6168782679985
0.0,0.0,70.34792498203512
0.0,0.0,66.7105569803896
1.0,2.0,-0.003499904782188423
0.0,0.0,109.171875246523
0.0,0.0,113.9713911595295
0.0,0.0,60.10825986964581
0.0,0.0,80.52733372284584
0.0,0.0,54.43194110673304
0.0,2.0,121.1361868554502
0.0,0.0,102.7221045396471
0.0,2.0,85.26423317521795
0.0,0.0,63.88139297376368
0.0,0.0,80.31870955071116
0.0,0.0,80.03110890249309
0.0,0.0,101.6547971086589
0.0,0.0,50.82407575719993
1.0,2.0,85.23247882573384
0.0,0.0,107.3417967687289
0.0,0.0,90.4146229355359
0.0,0.0,102.6786959627447
0.0,0.0,70.56483631818882
0.0,0.0,89.19560385274755
0.0,0.0,82.51950286361252
0.0,9.0,212.904857616704
0.0,0.0,84.24259617925816
0.0,0.0,79.32834886675307
0.0,0.0,80.83795150930317
0.0,0.0,61.66856872015185
0.0,0.0,66.94116212495904
0.0,7.0,119.5835785093966
0.0,0.0,53.70649526236323
0.0,2.0,117.9806404775531
0.0,5.0,111.9174680891545
0.0,0.0,75.05449635161926
1.0,3.0,72.31508216290405
0.0,0.0,88.37329709308892
1.0,6.0,0.001178506297605963
1.0,12.0,0.04772735928395377
0.0,0.0,74.01617195842927
0.0,5.0,164.8066811849926
0.0,0.0,60.79075391930243
0.0,0.0,92.82476046402208
0.0,1.0,88.13158632927285
0.0,3.0,149.7311583498433
0.0,3.0,154.3838289475234
0.0,0.0,90.83958024440892
0.0,0.0,107.9956589531365
0.0,0.0,93.83223156004708
0.0,1.0,121.1588297665748
0.0,0.0,100.8877314895077
0.0,0.0,89.93237400468644
0.0,0.0,96.80379046258626
0.0,2.0,83.57977773739545
0.0,0.0,50.08972416907531
0.0,0.0,70.39969195720602
0.0,0.0,81.45426550177632
0.0,0.0,383.837315607984
0.0,0.0,68.68779039593079
0.0,0.0,70.51782083931008
0.0,0.0,123.7911928487861
0.0,0.0,52.74955106320305
0.0,8.0,130.2452042509323
0.0,0.0,51.99129431326921
0.0,0.0,89.21338532497163
1.0,5.0,69.3279073550337
0.0,0.0,79.98489598666008
1.0,3.0,0.002055624110880672
0.0,0.0,82.89800391423259
0.0,0.0,77.847160335956
0.0,0.0,70.70461948415868
0.0,0.0,74.24137267634988
0.0,0.0,101.0066740427526
0.0,0.0,71.34415551470319
0.0,0.0,112.1315885261539
0.0,1.0,81.03670989677917
0.0,2.0,125.1808025617797
0.0,0.0,53.35787330266031
0.0,0.0,86.11652731078085
0.0,0.0,67.45580101853503
0.0,0.0,54.71299499147396
0.0,5.0,103.7177360469102
0.0,0.0,104.2092976729068
0.0,0.0,87.63356030001415
0.0,0.0,111.6826853529985
0.0,0.0,115.516523525617
0.0,0.0,120.2603301939896
0.0,0.0,87.4633621707949
0.0,0.0,74.49922616080498
0.0,0.0,77.3521540205162
0.0,0.0,79.38814928273881
0.0,0.0,106.9689675228057
1.0,3.0,-0.0007225473819971739
0.0,0.0,114.5797190704935
0.0,0.0,109.7221609482808
0.0,0.0,78.19826861133997
1.0,1.0,-0.00254977373958809
0.0,5.0,206.9136374500992
0.0,0.0,178.7213043981571
0.0,1.0,55.64942371205893
0.0,1.0,125.3776884366922
0.0,2.0,56.50849505237758
0.0,1.0,81.19308023820679
0.0,1.0,108.0079753382095
0.0,5.0,164.6296311584057
0.0,0.0,90.3669678392313
1.0,3.0,0.0004902200280412217
1.0,1.0,-0.0003240072038011022
0.0,1.0,68.82702189156721
0.0,0.0,67.04378172512784
1.0,1.0,-0.002336944675192854
0.0,0.0,192.3412057436803
0.0,1.0,113.7072624567754
0.0,0.0,55.9392119235517
0.0,0.0,81.55847233252764
0.0,3.0,196.9398748601153
0.0,2.0,97.58398935061872
0.0,0.0,119.9939525649347
0.0,4.0,182.4205782898897
0.0,11.0,192.3640525215313
0.0,8.0,139.0031006787401
0.0,7.0,125.1319603524831
0.0,7.0,119.5056942045629
1.0,3.0,-0.0002327540443616272
0.0,1.0,74.03494040885572
0.0,1.0,118.8136409799409
0.0,1.0,139.5347238033472
0.0,1.0,79.899710940835
0.0,0.0,87.84824531523672
0.0,2.0,151.1362546774393
0.0,4.0,80.46427534113877
0.0,4.0,143.7790352320146
0.0,7.0,403.524589654471
0.0,6.0,97.19505117662328
1.0,1.0,-0.001856154372717356
1.0,3.0,0.001087469021996412
0.0,0.0,108.6167481654368
0.0,2.0,102.5242232992877
0.0,1.0,60.55178767626679
0.0,1.0,94.62411418182184
0.0,5.0,147.5601120409365
0.0,6.0,150.9735719916631
0.0,0.0,206.8252246591758
0.0,0.0,80.21383063811759
0.0,1.0,154.1912121746113
0.0,11.0,114.6431183050342
1.0,4.0,37.33816983862859
0.0,4.0,136.9814207540521
0.0,1.0,354.8752663772134
0.0,0.0,71.27783549201779
0.0,1.0,124.6309136703277
0.0,5.0,125.8452399965561
0.0,1.0,114.1811992004365
0.0,5.0,105.889199409903
0.0,2.0,99.1812948423164
0.0,3.0,106.9399790948639
0.0,5.0,184.3190331574125
1.0,3.0,20.34318279757774
0.0,0.0,96.54377503852244
0.0,5.0,119.4335469508564
0.0,0.0,86.07901708263665
0.0,0.0,119.8954831302684
0.0,7.0,70.03469122133203
0.0,5.0,131.1200254880175
0.0,12.0,149.9210345131845
0.0,3.0,331.612135874233
0.0,5.0,207.2943474604302
0.0,4.0,67.53666729384588
0.0,6.0,90.0673819284441
0.0,7.0,88.95775822973908
0.0,0.0,137.023902897728
0.0,5.0,82.772440980022
0.0,4.0,151.0068664325308
0.0,4.0,74.51027809152798
0.0,1.0,68.24828760513324
1.0,1.0,1.759356989339267e-05
1.0,1.0,0.002515979498980414
0.0,2.0,93.18122716318658
0.0,0.0,89.09721228638088
0.0,0.0,99.13930194564642
0.0,1.0,59.53866196000248
1.0,1.0,-0.0003643379918969458
0.0,8.0,117.0463147883697
0.0,0.0,112.8425410958296
0.0,2.0,159.0131422390737
0.0,5.0,109.3833472469094
0.0,4.0,69.48983881354162
0.0,1.0,84.07228434711253
0.0,2.0,106.4533462931722
0.0,0.0,367.2306232098748
0.0,0.0,58.02941141163077
0.0,0.0,79.27471574783942
1.0,1.0,0.0003287407792385011
0.0,0.0,73.93543529264414
0.0,7.0,176.2606551157578
0.0,0.0,110.3281392363598
0.0,4.0,89.43775806681818
0.0,1.0,99.29837305961328
0.0,10.0,81.31746812398758
0.0,1.0,170.7900114282847
0.0,1.0,75.52056511357512
0.0,1.0,155.6136786993112
0.0,6.0,96.44378817228804
0.0,6.0,63.5433580967722
0.0,0.0,89.92030122462604
0.0,0.0,65.8719782551716
0.0,6.0,99.68349159958716
0.0,0.0,295.5297918757965
0.0,0.0,58.26013759321249
0.0,3.0,70.88116516742174
0.0,0.0,118.50941731583
1.0,9.0,155.1321255710566
0.0,1.0,56.47185910324561
0.0,0.0,58.15266726108205
0.0,1.0,121.7533677940733
0.0,1.0,178.2357198273491
0.0,6.0,183.7459780877304
0.0,1.0,78.69892911828425
0.0,3.0,68.50609260138702
0.0,6.0,87.1592675496948
0.0,4.0,58.89169847663479
0.0,2.0,105.7686803972068
0.0,0.0,100.1573607974035
0.0,4.0,149.6432539253799
0.0,4.0,135.9306603273411
0.0,4.0,113.8156961921338
0.0,0.0,116.2858526197852
1.0,3.0,-0.004443442540960518
1.0,2.0,29.46625931905347
1.0,2.0,0.001469913202498674
0.0,5.0,223.9463505341446
0.0,1.0,141.2356980037191
0.0,0.0,89.7864905216955
0.0,0.0,138.1774013651635
0.0,1.0,75.46704026001255
1.0,4.0,0.003019032371298636
0.0,4.0,106.5494790441122
0.0,0.0,124.9213241509868
0.0,0.0,66.54016417656652
0.0,3.0,385.0283569398128
0.0,0.0,59.60470564405119
0.0,1.0,120.2437784456821
0.0,0.0,155.8449449756235
0.0,0.0,134.7652685415234
1.0,1.0,-0.001542610586568571
0.0,2.0,61.07705253197872
1.0,1.0,0.003015279260893067
0.0,0.0,85.91335739353754
0.0,1.0,136.3632116026566
0.0,2.0,107.7810469742313
0.0,4.0,109.7383225882261
0.0,0.0,94.90736198038483
0.0,0.0,55.36296413524118
0.0,2.0,98.09248647063552
0.0,0.0,109.014836004065
0.0,6.0,62.81118333264857
0.0,5.0,128.1439555140028
0.0,4.0,118.516437465559
0.0,0.0,68.56149830488071
1.0,1.0,0.00420973162776761
0.0,0.0,133.1174980580284
0.0,0.0,118.5875812541482
0.0,6.0,302.4482243234962
0.0,1.0,191.3621697397176
0.0,6.0,156.7678500239383
0.0,1.0,118.823327039732
0.0,1.0,56.87165657213197
1.0,9.0,18.93466762702463
0.0,1.0,127.237170354
0.0,3.0,127.3742588150143
0.0,0.0,92.67506986238234
1.0,1.0,-0.0003725730023091955
0.0,0.0,131.800562247657
0.0,1.0,77.21977624136389
0.0,4.0,133.6503483247272
0.0,2.0,121.9936084893726
0.0,13.0,192.9397271794441
0.0,1.0,80.65389016050028
1.0,1.0,0.0002964397570082156
0.0,0.0,100.1728253555516
0.0,1.0,116.652929479901
0.0,3.0,95.83753133220904
0.0,0.0,74.32322883331757
0.0,0.0,65.46221166506656
0.0,0.0,123.7223349657135
0.0,0.0,115.6296938071084
1.0,1.0,0.004140221156376356
0.0,4.0,129.0781537940025
0.0,1.0,124.1125381820114
0.0,1.0,145.8027189095686
0.0,3.0,144.0409456071579
0.0,5.0,141.9761441974208
0.0,3.0,129.0942691121103
0.0,4.0,178.4352901879091
0.0,6.0,64.49463317762135
0.0,5.0,95.66673418288804
0.0,0.0,81.5187732769196
0.0,9.0,353.599050993213
1.0,2.0,34.19193622760185
0.0,0.0,78.45130370280718
0.0,0.0,64.77326022695321
0.0,0.0,124.9489452012898
0.0,10.0,484.9015201851208
0.0,8.0,95.44088073607293
0.0,5.0,203.4460517622349
0.0,4.0,64.70965411182321
0.0,4.0,169.2783114130181
0.0,2.0,91.88207064155284
0.0,7.0,78.77462879815326
0.0,0.0,89.92770355043871
0.0,1.0,63.08927797301753
1.0,5.0,22.83619378462063
1.0,3.0,21.00213243536695
1.0,1.0,0.003785215020798205
0.0,0.0,120.0658642738496
0.0,5.0,239.7584858896514
0.0,0.0,58.57794992862434
0.0,3.0,100.5648139050891
0.0,2.0,83.87710245702209
0.0,0.0,70.25410215558387
1.0,1.0,0.002771668780980008
0.0,0.0,92.0397009374812
0.0,1.0,61.7557974455632
0.0,1.0,81.99706247264369
1.0,7.0,29.14158476528798
0.0,2.0,199.4366443621049
1.0,4.0,-0.003121732001559963
0.0,3.0,141.8016155243202
0.0,1.0,121.3098136549886
0.0,12.0,140.461233175218
0.0,8.0,171.7510757571999
0.0,6.0,108.8944788257338
0.0,2.0,119.3351704045053
0.0,0.0,61.27138460817921
0.0,4.0,108.3386959627447
1.0,3.0,-6.666793909460011e-05
0.0,7.0,297.3196038527475
0.0,1.0,69.59950286361251
0.0,0.0,215.0725687201518
0.0,0.0,78.79183056077447
0.0,5.0,81.17208216290406
0.0,0.0,200.1311785062976
0.0,0.0,163.1211719584292
0.0,0.0,353.9059976475099
0.0,2.0,91.93768118499266
0.0,4.0,185.7387539193024
0.0,4.0,94.86676046402208
0.0,0.0,69.85758632927285
0.0,1.0,68.66001370189936
0.0,6.0,99.0303246538192
0.0,7.0,136.1764588016229
0.0,4.0,173.8675911092961
0.0,1.0,78.53537400468643
0.0,4.0,78.89536135741002
0.0,1.0,108.4316531753063
0.0,4.0,121.167315607984
0.0,3.0,176.2888208393101
0.0,6.0,106.0070203211751
0.0,2.0,352.9738200965243
0.0,1.0,94.12319284878606
0.0,4.0,83.99755106320305
1.0,1.0,4.419496463015093e-06
0.0,6.0,83.6223743887447
0.0,5.0,132.4272943132692
0.0,0.0,58.39329546743269
0.0,0.0,87.35609264397957
0.0,0.0,77.64043519490848
0.0,0.0,69.8399073550337
0.0,7.0,204.2118959866601
0.0,0.0,63.17308064083355
0.0,2.0,86.60690229284114
0.0,4.0,128.6920556241109
0.0,4.0,144.819976373663
0.0,0.0,63.82087738877676
1.0,1.0,-0.003839664044008373
0.0,6.0,147.6138653714689
1.0,13.0,79.3281555147032
0.0,4.0,111.1615885261539
0.0,0.0,91.25531759805106
1.0,5.0,20.29719682656682
0.0,1.0,107.5236760898159
0.0,1.0,78.81468089752633
0.0,0.0,58.93110467054175
0.0,7.0,107.8818671945139
0.0,1.0,111.7592976729068
0.0,5.0,135.5426853529985
1.0,3.0,10.03552352561699
1.0,1.0,0.0003301939895692385
0.0,3.0,111.5263108755523
0.0,0.0,84.5391540205162
0.0,5.0,71.9975722805377
0.0,3.0,108.5391492827388
0.0,0.0,101.2023647808544
0.0,0.0,120.9071367223429
0.0,7.0,159.2596273393053
0.0,0.0,100.80926861134
0.0,0.0,95.56004962182168
0.0,1.0,117.1811942823459
0.0,0.0,85.89749505237766
0.0,11.0,181.6817452643574
0.0,0.0,105.4360215027438
0.0,0.0,93.2458931528452
0.0,0.0,118.9627388700096
0.0,0.0,85.6464626142692
0.0,0.0,109.7993499525503
0.0,0.0,94.19385250710856
0.0,0.0,103.4081911525044
0.0,2.0,129.1464811852394
0.0,0.0,90.41978172512783
0.0,0.0,122.632478928892
0.0,3.0,131.1172624567754
1.0,2.0,0.003211923551702967
0.0,0.0,87.73287486011526
1.0,9.0,51.0846219437427
0.0,0.0,108.789394563944
0.0,11.0,194.3072369462683
1.0,3.0,0.003100678740111107
1.0,2.0,57.41769420456294
0.0,0.0,90.27665130648502
0.0,0.0,87.3212858214255
0.0,0.0,1522.619751954941
0.0,1.0,88.72808302035439
1.0,4.0,-0.001205171031870123
0.0,0.0,96.55727534113878
0.0,1.0,1382.061382237415
0.0,3.0,86.59922329928767
1.0,2.0,113.7004189887223
0.0,0.0,113.1652246591759
1.0,4.0,69.31836570367675
0.0,0.0,129.3712815462413
0.0,0.0,134.2040346006272
0.0,0.0,93.1704207540521
0.0,0.0,106.9226648239678
0.0,6.0,167.4481639591073
0.0,3.0,123.8662420947921
0.0,0.0,110.258200414356
0.0,1.0,111.9252399965561
0.0,6.0,186.212008781639
0.0,0.0,110.4405324085808
0.0,0.0,100.1112948423164
1.0,6.0,128.5506233712554
0.0,4.0,247.4334548578928
0.0,0.0,88.28837818733132
0.0,0.0,114.7090331574124
0.0,0.0,107.5201827975778
1.0,3.0,86.23216520576196
0.0,10.0,179.6935469508564
0.0,0.0,120.5375497353405
1.0,1.0,0.00401708263663636
0.0,1.0,129.1292936957095
0.0,0.0,114.7049912707676
1.0,5.0,89.24696227879433
0.0,1.0,105.5323611558254
1.0,2.0,101.7809333579972
1.0,1.0,59.0689647028035
0.0,4.0,131.0278667996855
0.0,2.0,125.4450176593329
0.0,2.0,145.9530245596742
0.0,1.0,97.95938192844412
0.0,0.0,96.74675822973909
0.0,3.0,148.933902897728
0.0,0.0,99.21832523432649
0.0,0.0,90.10828760513324
0.0,3.0,107.3432081342453
1.0,1.0,107.8030175935699
0.0,0.0,107.4119938666841
0.0,0.0,93.18122716318658
0.0,0.0,91.21146748261982
0.0,0.0,92.59437790249729
0.0,0.0,97.6150962423146
0.0,0.0,86.48639666452948
0.0,5.0,211.4125410958296
0.0,6.0,120.8959128344171
0.0,0.0,94.32040566122264
0.0,0.0,91.1713474432088
0.0,0.0,112.9312176612956
0.0,1.0,120.4807157478394
1.0,1.0,114.1774681239876
1.0,5.0,100.0533793290229
0.0,0.0,105.5806118379218
0.0,5.0,127.9836786993112
1.0,1.0,-0.01277359660684851
0.0,10.0,187.3550278117417
1.0,8.0,125.6037438196498
1.0,6.0,370.7019291599487
0.0,11.0,204.5760883311853
0.0,1.0,96.43765687726707
0.0,0.0,88.97238290227838
1.0,6.0,74.26379187579657
0.0,0.0,101.8501375932125
0.0,0.0,116.7675215473614
0.0,0.0,93.1773896214914
0.0,0.0,90.04604716549127
0.0,3.0,86.4739894032398
0.0,2.0,93.1883656129006
0.0,2.0,111.620916617988
0.0,8.0,120.1702803197831
1.0,2.0,0.00126754969483045
0.0,1.0,136.3665474252609
0.0,0.0,107.9906603273411
0.0,0.0,110.1474071746577
0.0,0.0,102.836565903039
0.0,10.0,125.0965879623144
0.0,0.0,110.9414699132025
0.0,0.0,84.6054905216955
0.0,1.0,92.1310190323713
0.0,0.0,126.747320478016
0.0,2.0,1228.831449910788
0.0,5.0,142.5713600114842
0.0,0.0,99.23175712707992
0.0,0.0,89.53326036212331
0.0,3.0,199.761862732958
1.0,1.0,-0.001807774369808612
1.0,4.0,101.1710469742311
1.0,3.0,93.04532258822609
1.0,4.0,75.02239710880372
0.0,0.0,99.29686666546132
0.0,4.0,149.4739641352412
0.0,1.0,105.4191588864853
0.0,0.0,83.57247592728633
0.0,3.0,117.9452984179933
0.0,0.0,120.7043102549552
0.0,0.0,97.62226208850754
1.0,2.0,71.42280651539093
0.0,1.0,96.1198261238492
0.0,0.0,106.7374980580284
0.0,5.0,124.5883915525354
0.0,0.0,84.29403521232129
0.0,0.0,86.31619240468001
0.0,3.0,127.8623830447985
0.0,0.0,100.4026565721319
0.0,3.0,149.2271774363473
0.0,0.0,118.9816676270246
0.0,4.0,156.2781273812226
0.0,0.0,101.4865379813389
0.0,0.0,96.38535479848797
0.0,5.0,145.2303483247273
0.0,0.0,103.1171306873457
0.0,0.0,109.7793246617194
0.0,0.0,89.57889016050031
1.0,1.0,61.56829643975698
0.0,0.0,94.06064695112671
0.0,0.0,117.472929479901
1.0,1.0,0.003456209754858719
0.0,0.0,97.46727770938963
0.0,7.0,131.245903650312
0.0,6.0,192.3141402211564
0.0,1.0,90.6654091174951
0.0,4.0,83.99114419742084
1.0,4.0,316.1327274640524
0.0,0.0,94.61797380612416
0.0,0.0,103.9415639655992
1.0,10.0,-0.0003833426928423478
0.0,2.0,112.9967732769196
1.0,4.0,42.22037892365614
0.0,0.0,110.5329362276018
0.0,0.0,973.7189452012898
0.0,0.0,90.17688073607296
0.0,0.0,84.94894881868095
0.0,0.0,84.61166817252686
0.0,0.0,283.443745516243
0.0,0.0,91.75273386473262
0.0,0.0,118.4100706415528
0.0,0.0,87.27170355043872
0.0,0.0,110.3312779730175
0.0,5.0,180.9977661258702
0.0,2.0,124.1971127181054
0.0,1.0,98.7937852150208
0.0,0.0,96.4396599902898
1.0,1.0,86.31348588965142
0.0,2.0,93.2578139050891
1.0,8.0,100.4451024570221
1.0,1.0,103.4523589375637
0.0,0.0,97.735771668781
1.0,6.0,106.4790624726437
0.0,6.0,226.7844224625388
0.0,0.0,102.0687871262888
0.0,0.0,102.5966443621049
0.0,5.0,178.8768782679985
0.0,13.0,161.1365000952178
0.0,3.0,160.9813398506085
0.0,1.0,113.9402598696458
0.0,0.0,96.91118685545024
0.0,0.0,86.11181365498848
0.0,0.0,107.0544770375737
0.0,0.0,98.90010890249307
1.0,1.0,0.001075757199927807
0.0,0.0,97.9766229355359
0.0,0.0,98.11283631818884
1.0,3.0,0.0009455318996174356
0.0,8.0,190.8095028636125
0.0,0.0,107.4219515093031
0.0,0.0,98.82056872015184
0.0,0.0,107.4084952623632
0.0,0.0,87.5224680891545
1.0,1.0,-0.004427291116485321
0.0,0.0,133.6282970930889
0.0,0.0,208.057727359284
0.0,0.0,102.3542554837256
0.0,4.0,88.74663470913752
0.0,3.0,93.74275674313012
0.0,2.0,137.3366811849927
0.0,2.0,140.1089551817614
0.0,0.0,82.9048289475234
0.0,0.0,91.00297509167548
1.0,1.0,120.1856589531365
0.0,6.0,152.6364588016229
0.0,0.0,120.6610358809877
0.0,0.0,102.0985114360431
0.0,0.0,87.82082976657478
0.0,0.0,85.45173148950772
0.0,10.0,90.77377773739543
0.0,0.0,116.9705877758443
